VIHVAC06;Nagyfrekvenciás rendszerek és alkalmazások laboratórium;4.0;0/0/3/f;VILLANY;SZHVT;;CORE;6;
VIAUA041;Mozgásszabályozás;3.0;;;AUT;;OPTIONAL;0;
TE91MM14;Írásfelismerés;3.0;2/2/0/v;BOTH;;;OPTIONAL;0;
VIHIMT00;Diplomatervezés 1;10.0;0/5/0/f;INFO;HIT;MSC;OPTIONAL;3;
VIMIAS16;Szakmai gyakorlat;0.0;0/0/0/a;INFO;MIT;BSC;OPTIONAL;0;A szakmai gyakorlat általános célja, hogy a hallgatók alapvető ismereteket szerezzenek a szakirányuknak megfelelő gyakorlati villamosmérnöki feladatokból, megismerkedjenek egy vállalat szervezeti és szakmai felépítésével, valós körülmények között készüljenek későbbi mérnöki munkájukra. A hat hetes szakmai gyakorlat során a hallgatók a tanszéki és vállalati konzulens által meghatározott feladatot oldanak meg. Feladatuk kapcsolódhat szakdolgozatukhoz, TDK dolgozatukhoz, önálló labor feladatukhoz, de azoktól jól elkülöníthetőnek kell lennie.
GEKG5043;Hűtő- és hőszivattyú berendezések;4.0;;;;;OPTIONAL;0;
VIHIAV25;Akusztikai szimulációs eljárások;4.0;3/1/0/v;BOTH;HIT;;OPTIONAL;0;
TE11AX03;Fizika 1i;4.0;3/1/0/v;INFO;;BSC;OPTIONAL;0;
VIIIA374;Informatikai technológiák laboratórium 1.;2.0;0/0/2/f;INFO;IIT;BSC;CORE;6;
VISZAA04;Bevezetés a számításelméletbe 2;5.0;2/2/0/v;INFO;SZIT;BSC;OPTIONAL;0;A tantárgy célkitűzése a műszaki informatika tanulmányokhoz szükséges és a mérnöki alapműveltséghez tartozó egyes alapvető matematikai ismeretek elsajátítása, azok szemléletmódjának kialakítása. Ezen belül a tantárgy a gráfelmélet egyes területeire nyújt bevezetést és alapvető gráfelméleti algoritmusokat ismertet. A tantárgyat sikeresen teljesítő hallgató képes lesz:
VISZA077;Bioinformatikai algoritmusok;2.0;;;SZIT;;OPTIONAL;0;
VIMIAT01;Szakdolgozat-készítés;15.0;0/10/0/f;VILLANY;MIT;BSC;OPTIONAL;7;A hallgatónak az oklevél megszerzéséhez BSc szinten szakdolgozatot kell készítenie. A szakdolgozattal azt kell igazolni, hogy jelölt önálló mérnöki munkára alkalmas, ismeri és alkalmazni tudja a mérnöki munkamódszereket, képes a feladatkiírást értelmezni, továbbá a választott megoldást értékelni és elemezni.
VIAUA042;Elektrotechnika és Elektromechanika;5.0;2/1/1/v;;AUT;;OPTIONAL;0;
VIIIM303;Mesterséges Intelligencia labor;4.0;0/0/3/f;INFO;IIT;MSC;CORE;3;A tantárgy célja, hogy jártasságot adjon az irányítástechnikában és a rendszermodellezésben egyre intenzívebben alkalmazott korszerű, lágy számítási technikákon alapuló mesterséges intelligencia módszerek, továbbá a folyamatvizualizáció és a navigációs célú jelfeldolgozás területén. A módszerek alkalmazását tipikus irányítástechnikai és robotikai tervezési feladatok keretében korszerű eszközök felhasználásával mutatja be. A tantárgyat sikeresen abszolváló hallgatók közre tudnak működni komplex rendszerek modellezésében, rendszer optimalizációs és döntési feladatok megoldásában, továbbá irányítási, felügyeleti és navigációs rendszerek fejlesztésében és megvalósításában. Hosszú távon hasznosítható készségekkel rendelkeznek a lágy számítási módszerek műszaki területeken való alkalmazásában és a mesterséges intelligencia módszereket igénylő informatikai rendszerek fejlesztésében és kutatásában.
VIHIAV24;Projektmenedzsment elmélete és gyakorlata;4.0;0/4/0/v;BOTH;HIT;;OPTIONAL;0;
VIIIMT00;Diplomatervezés 1;10.0;0/5/0/f;INFO;IIT;MSC;OPTIONAL;3;
EPRA4404;Építészeti grafika - Rajz 4.;3.0;;;;;OPTIONAL;0;
GT20A005;Menedzsment alapjai;5.0;;;;;OPTIONAL;0;
VIEEM164;IC és MEMS tervezés;4.0;2/1/0/v;VILLANY;EET;MSC;OPTIONAL;1;A tantárgy célkitűzése megismertetni a hallgatókat a modern analóg/mixedsignal és MEMS integrált áramkörök tervezésének módszereivel, a tervezéshez szükséges eszközökkel, modern fejlesztőrendszerekkel és részletesen tárgyalja a tervezés egyes lépéseit. Bemutatja a korszerű számítógépes CAD rendszerek felépítését és funkcióit, továbbá ismereteket ad a MEMS eszközök tervezése és a megbízhatóság területéről.
VIHIMT01;Diplomatervezés 2;20.0;0/10/0/f;INFO;HIT;MSC;OPTIONAL;4;
TE911160;Algebra 2;3.0;;;;;OPTIONAL;0;
GEAT4A13;Akusztika;-1.0;;;null;;OPTIONAL;0;
VIHVMA08;Elektromágneses terek;4.0;3/1/0/v;VILLANY;SZHVT;MSC;OPTIONAL;2;A tárgy fő célkitűzése az elektromágneses jelenségek kvalitatív és kvantitatív tárgyalása deduktív módon, a Maxwellegyenletekből kiindulva. Az elektromágneses terek elméletének magasabb szintű tárgyalása, az alapképzésben megszerzett ismeretek elmélyítése. Az elektromágneses mezők számítógépes szimulációjára alkalmazott módszerek megismertetése, egyes modellezési kérdések tárgyalása. A modellezés alapján történő eszköztervezési folyamat megismertetése. Néhány elektromágneses eszköz működési elvének ill. térelméleti alapjainak bemutatása a villamosenergetikai alkalmazásoktól a nagyfrekvenciás, mikrohullámú eszközökön keresztül az optikai és nanoelektronikai alkalmazásokig bezárólag.
TE11AX02;Fizika 2;5.0;3/1/0/v;VILLANY;;BSC;OPTIONAL;0;A tárgy célja a középiskolában megszerzett ismeretek rendszerezése, kiegészítése. A korszerű természettudományos világszemlélet kialakítása és a modellalkotási készség fejlesztése. Olyan egyetemi szintű fizikai ismeretek elsajátítása amely feltétlenül szükséges a szaktárgyak megalapozásához valamint elengedhetetlen a XXI. századi technika világában eligazodni és alkotni akaró mérnök munkájához.
VIHIM218;Mobil infokommunikációs hálózatok;4.0;2/1/0/v;BOTH;HIT;MSC;CORE;2;A távközlés és informatika konvergenciájának egyik meghatározó területe a mobil távközlés, mely lehetővé teszi az információcserét bárhol, bárkivel és bármikor. A tárgy célkitűzése, hogy megismertesse a hallgatókkal a napjainkban alkalmazott mobil rendszereket, illetve vezetékes informatikai hálózatok mobil hozzáférése által infokommunikációs szemszögből felvetett problémákat, illetve azok megoldásait.
VIETA433;Vállalati rendszerek programozása laboratórium;2.0;0/0/2/f;INFO;ETT;BSC;CORE;7;
VISZAA05;A számítástudomány alapjai;5.0;2/2/0/v;VILLANY;SZIT;BSC;OPTIONAL;0;A tantárgy célkitűzése a műszaki informatika tanulmányokhoz szükséges és a mérnöki alapműveltséghez tartozó egyes alapvető matematikai ismeretek elsajátítása, azok szemléletmódjának kialakítása. Ezen belül a tantárgy a gráfelmélet és az elemi számelmélet egyes területeire nyújt bevezetést. A tantárgyat sikeresen teljesítő hallgató képes lesz: (K3) érteni és alkalmazni a tárgyban előkerülő fogalmakat és ismereteket (K3) önállóan megoldani az anyaghoz kapcsolódó gyakorlati feladatokat (K2) alkalmazni a tárgyban szereplő algoritmusokat (K3) a későbbi tanulmányok során felismerni azokat a helyzeteket, ahol a tárgyban tanult ismeretek szerephez jutnak és sikerrel alkalmazni a tanultakat.
VIVGD012;Nemkonvencionális energiaátalakítók alkalmazása;5.0;4/0/0/v;VILLANY;VET;;OPTIONAL;24;Az energia közvetett és közvetlen átalakítására alkalmas fizikai elvek és jelenségek bemutatása. Hagyományos és nemkonvencionális energiaátalakítási elvek, módszerek és eszközök. Modellezés és elektromágneses térszámítás. Szupravezetős rendszerek és eszközök fizikai alapjai, felépítésük és működésük. Szupravezetős eszközök és rendszerek analízise, tervezése, konstrukciója és tesztelése.
VIMIAT00;Szakdolgozat-készítés;15.0;0/10/0/f;INFO;MIT;BSC;OPTIONAL;7;A hallgatónak az oklevél megszerzéséhez BSc szinten szakdolgozatot kell készítenie. A szakdolgozattal azt kell igazolni, hogy jelölt önálló mérnöki munkára alkalmas, ismeri és alkalmazni tudja a mérnöki munkamódszereket, képes a feladatkiírást értelmezni, továbbá a választott megoldást értékelni és elemezni.
GT351482;Tőkebefektetési döntések;2.0;;;;;OPTIONAL;0;
VIAUA043;Épületvillamosság;3.0;;;AUT;;OPTIONAL;0;
VIVEM503;Energetikai rendszerek információ technológiája labor;3.0;2/0/0/f;;VET;;CORE;0;
GT61G0F1;Német felsőfokú gazdasági szaknyelv 1.;0.0;;;;;OPTIONAL;0;
VIHIAS12;Szakmai gyakorlat;0.0;0/0/0/a;INFO;HIT;BSC;OPTIONAL;0;A szakmai gyakorlat általános célja, hogy a hallgatók alapvető ismereteket szerezzenek a szakirányuknak megfelelő gyakorlati villamosmérnöki feladatokból, megismerkedjenek egy vállalat szervezeti és szakmai felépítésével, valós körülmények között készüljenek későbbi mérnöki munkájukra. A hat hetes szakmai gyakorlat során a hallgatók a tanszéki és vállalati konzulens által meghatározott feladatot oldanak meg. Feladatuk kapcsolódhat szakdolgozatukhoz, TDK dolgozatukhoz, önálló labor feladatukhoz, de azoktól jól elkülöníthetőnek kell lennie.
VITMM275;Média- és szövegbányászat;5.0;3/0/1/v;INFO;TMIT;MSC;CORE;0;A tárgy célkitűzése a hallgatók bevezetése a tartalom és információkereső szolgáltatások világába a szövegfeldolgozástól a médiafolyamokig. A hallgatók megismerik a szöveg és médiakeresési technikákat, elsajátítják a médiaelemzési módszereket és képesek lesznek döntéseket hozni vállalati keresőrendszerek, médiatartalomkezelő rendszerek kialakításánál.
TE47A011;(N)Agy - bajban;2.0;2/0/0/f;VILLANY;;;OPTIONAL;0;
VIHIMT02;Diplomatervezés 1;10.0;0/5/0/f;VILLANY;HIT;MSC;OPTIONAL;3;
VIIIMB04;Intelligens robotok és járművek laboratórium;2.0;0/0/2/f;VILLANY;IIT;MSC;OPTIONAL;3;A tantárgy célja, hogy a hallgatók jártasságot szerezzenek a robotika, a pályatervezés, a multiágens rendszerek és a járműirányítás területén elsajátított elméleti ismeretek gyakorlati alkalmazásában, és hogy megismerjék az ezen területen a kutatásfejlesztési munka során alkalmazható korszerű hardver és szoftver eszközöket. A tantárgyat sikerrel abszolváló hallgatók gyakorlati ismeretekkel és készségekkel rendelkeznek az ipari robotkarok használatának, a mobilis platformok és járművek irányításának, pályatervezésének és navigációjának területén, valamint képesek a feladatok megoldásához rendelkezésre álló környezetek hatékony használatára.
VIMIMT04;Innovation & Entrepreneurship Thesis 1;2.0;0/1/0/f;;MIT;;OPTIONAL;0;
VIAUAV27;Modellezés és animáció 3D Studio Max-ban;4.0;4/0/0/v;BOTH;AUT;;OPTIONAL;0;
VIAUM813;Önálló laboratórium 1;5.0;0/0/5/f;BOTH;AUT;MSC;OPTIONAL;1;A tantárgy két féléve során a hallgatók komplex mérnöki feladatot oldanak meg, amelynek eredményeként olyan műszaki alkotás jön létre, amelyben a hallgató egyéni közreműködése jól elkülöníthető. Ennek során a mérnöki munka minden lényeges fázisával megismerkednek, és az egyes részfeladatokat a lehető legnagyobb mértékben önállóan végzik el. A két féléves önálló laboratórium tantárgy felkészít a szintén két féléves Diplomatervezés tantárgy elvégzésére. Az első félév programja a téma kiválasztása, a feladat részletes specifikálása, a rendszerterv elkészítése, valamint a megoldás során időarányos előrehaladás.
GT43A002;Szociológia (BSc mérnök);2.0;2/0/0/f;BOTH;;BSC;SELECTABLE;0;A kurzus célja az, hogy betekintést adjon a modern társadalmak működési folyamataiba és segítséget nyújtson a mai magyar társadalom főbb problémáinak értelmezéséhez. A kurzus a jelenkor társadalmi változásai iránt érdeklődő hallgatók számára nyújt alapvető ismereteket, ugyanakkor a mérnöki szakmában is hasznosítható tudást kínál fel a műszaki és gazdasági tevékenység társadalmi feltételeiről és következményeiről. A kurzust elvégző hallgató választ kaphat a társadalmi életből származó számos fontos kérdésre. Miért hajlandók az emberek közösségi normákat követni, és vajon rosszul teszike, ha megszegik őket? Milyen következményekkel járt a rendszerváltás a társadalmi és területi egyenlőtlenségekre? Mi rejlik a közvéleménykutatások mögött? Mi az a fogyasztói társadalom? A kurzus az általános társadalmi problémák értelmezése mellett a műszaki tevékenység során felmerülő konkrétabb kérdések megválaszolásában is fontos fogódzókat nyújthat. Melyek a napjainkban zajló információs forradalom konkrét következményei? Milyen szervezeti formák segítik elő a technológiai innovációt és az alkalmazkodást?
VIETA386;Önálló laboratórium;6.0;0/0/4/f;INFO;ETT;BSC;CORE;6;A hallgatók tervezési, kivitelezési és ellenőrzési feladatokat oldanak meg, korszerű számítástechnikai tervezési illetve technológiai módszerek és eszközök felhasználásával. Így szereznek alkotó módon, öntevékenyen, a gyakorlati munka, a kísérletezés eszközeivel szintetizáló tudást. A téma egy felajánlott kínálati listából szabadon választható. A követelményeket sikerrel teljesítő hallgatók képesek lesznek kiegészítő modulok, funkciók tervezésére és implementálására.
TE951445;Matematikai statisztika -;5.0;2/2/0/v;VILLANY;;;OPTIONAL;0;A matematikai statisztika elméleti alapjainak elsajátítása. A gyakorlatban használt legfontosabb statisztikai módszerek ismertetése, gyakorlati alkalmazása.
VIHIM219;A biztonságos elektronikus kereskedelem alapjai;4.0;2/1/0/v;INFO;HIT;MSC;CORE;2;A tárgy célja, hogy megismertesse a hallgatókkal az elektronikus kereskedelem biztonsággal kapcsolatos kihívásait, a lehetséges megoldások elvi alapjait, és a gyakorlati alkalmazhatóság kérdéseit. A tárgy az elektronikus kereskedelem fogalmat tágan értelmezi, s általában vizsgálja az elektronikus adatfeldolgozás biztonsági problémáit, ideértve olyan területeket is mint az elektronikus szavazás vagy az RFID rendszerekkel kapcsolatos adatvédelmi kérdések. A tárgy integráló szerepet szándékozik betölteni azzal, hogy bemutatja a korábbi félévekben megszerzett kriptográfiai és biztonsági protokoll tervezési ismeretek használatát konkrét alkalmazásokban.
VIHVJV35;Mezőszimuláció végeselem módszerrel;4.0;4/0/0/v;VILLANY;SZHVT;;OPTIONAL;0;
VIHIA431;Médiatechnológiák laboratórium 2.;2.0;0/0/2/f;INFO;HIT;BSC;CORE;7;A tantárgy célja a szakirány tárgyaiban tanított elméleti ismeretek alátámasztása és kiegészítése gyakorlati ismeretekkel. Ennek keretében a médiakommunikációs rendszerekkel kapcsolatos kódolási/dekódolási és modulációs műszaki problémákat és azok megoldási lehetőségeit vizsgálják.
VITMAS13;Szakmai gyakorlat;0.0;0/0/0/a;INFO;TMIT;BSC;OPTIONAL;0;A szakmai gyakorlat általános célja, hogy a hallgatók alapvető ismereteket szerezzenek a szakirányuknak megfelelő gyakorlati villamosmérnöki feladatokból, megismerkedjenek egy vállalat szervezeti és szakmai felépítésével, valós körülmények között készüljenek későbbi mérnöki munkájukra. A hat hetes szakmai gyakorlat során a hallgatók a tanszéki és vállalati konzulens által meghatározott feladatot oldanak meg. Feladatuk kapcsolódhat szakdolgozatukhoz, TDK dolgozatukhoz, önálló labor feladatukhoz, de azoktól jól elkülöníthetőnek kell lennie.
VISZA079;Algoritmusok és adatstruktúrák;4.0;;;SZIT;;OPTIONAL;0;
VIMIM306;Beágyazott intelligens rendszerek laboratórium;4.0;0/0/3/f;INFO;MIT;MSC;CORE;3;A laboratóriumi mérés sorozat során a beágyazott és ambiens intelligens rendszerek témaköréből kerülnek ki. A hallgatók a tanszéken kiépített szenzorokkal és robotokkal felszerelt labor terem eszközeit felhasználva egyszerűbb intelligenciával rendelkező, a környezetével aktív kölcsönhatásban álló rendszereket építenek. A mérések során a hallgatók foglalkoznak szenzorfúzióval emberágens kommunikációval szakértői, logikai, tervkészítő, fuzzy, és döntési hálók alapján döntést hozó ágensekkel illetve evolúciós, emergens, és raj intelligenciával.
VIMIM960;Diplomatervezés 2;20.0;;;MIT;;OPTIONAL;0;
TE119779;A MATLAB programozása;3.0;2/0/0/f;VILLANY;;;OPTIONAL;0;A tárgy célja a számítógép programozás mélyebb elsajátítása egy konkrét, a tárgy keretei között számítógép segítségével megoldandó fizikai, műszaki vagy közgazdasági probléma kapcsán. A megoldandó feladat kiválasztása történhet a hallgató által is. A félév során a hallgató elsajátítja a MATLAB programozási nyelvet oktatói segítséggel. A MATLAB negyedik generációs programnyelv, a műszaki számítások programnyelve. Rendkívüli előnye, hogy a felhasználónak nem a programozás mikéntjére, hanem inkább a megoldandó problémára kell koncentrálnia. Ez a későbbi tanulmányokban illetve a kutatásban időmegtakarítást jelenthet.
VIVEA044;Minőségi energiaellátás;4.0;2/1/0/f;;VET;;OPTIONAL;5;
TE931019;Közönséges differenciálegyenletek;4.0;;;;;OPTIONAL;0;
GT62AO51;Műszaki nyelv - olasz B2 - Linguaggio Tecnico (Ingegneria);2.0;;;;;OPTIONAL;0;
VIVEM504;Önálló laboratórium;8.0;6/0/0/f;VILLANY;VET;;OPTIONAL;0;Az önálló laboratórium lehetőséget ad az ismereteknek egy szűkebb, az egyéni érdeklődésnek megfelelő tématerületen való elmélyítésére és az önálló mérnöki munkavégzésre való képesség kifejlesztésére.
VIHIMT03;Diplomatervezés 2;20.0;0/10/0/f;VILLANY;HIT;MSC;OPTIONAL;4;
VIIIMB03;Irányítástechnika és képfeldolgozás laboratórium 2;4.0;0/0/3/f;VILLANY;IIT;MSC;OPTIONAL;3;A tantárgy célja, hogy a hallgatók jártasságot szerezzenek a funkciófejlesztési technológiák valamint a robusztus és nemlineáris irányítások területén elsajátított elméleti ismeretek gyakorlati alkalmazásában, és hogy megismerjék az ezen területen a kutatásfejlesztési munka során alkalmazható korszerű hardver és szoftver eszközöket. A tantárgyat sikerrel abszolváló hallgatók gyakorlati ismeretekkel és készségekkel rendelkeznek a gyors prototípustervező környezetek és korszerű szimulációs szoftverek használatában, a felügyeleti irányítások és nemlineáris és robusztus rendszerek irányításának megtervezésében, valamint képesek a feladatok megoldásához rendelkezésre álló környezetek hatékony használatára.
VIMIMT05;Innovation & Entrepreneurship Thesis 2;4.0;;;MIT;;OPTIONAL;0;
VISZA384;Adatbányászat laboratórium;2.0;0/0/2/f;INFO;SZIT;BSC;CORE;6;
GT43A001;Kommunikáció;2.0;2/0/0/f;BOTH;;;OPTIONAL;0;A kurzus célja megismertetni a hallgatókat a kommunikáció jelenségeivel a közvetlen, minden közvetítettséget nélkülöző kommunikatív események példáján.
TE146546;Biofizika OBM;6.0;;;;;OPTIONAL;0;
VITMM805;Önálló laboratórium 1;5.0;0/0/5/f;BOTH;TMIT;MSC;OPTIONAL;1;A tantárgy két féléve során a hallgatók komplex mérnöki feladatot oldanak meg, amelynek eredményeként olyan műszaki alkotás jön létre, amelyben a hallgató egyéni közreműködése jól elkülöníthető. Ennek során a mérnöki munka minden lényeges fázisával megismerkednek, és az egyes részfeladatokat a lehető legnagyobb mértékben önállóan végzik el. A két féléves önálló laboratórium tantárgy felkészít a szintén két féléves Diplomatervezés tantárgy elvégzésére. Az első félév programja a téma kiválasztása, a feladat részletes specifikálása, a rendszerterv elkészítése, valamint a megoldás során időarányos előrehaladás.
GT411300;Etika;2.0;;;;;OPTIONAL;0;
VIDHKONV;Tanköri foglalkozás 1.;0.0;0/2/0/a;VILLANY;VIKDH;BSC;OPTIONAL;1;Az elsőéves hallgatók számára az egyetemi életbe való beilleszkedés elősegítése. Tanulmányokkal kapcsolatos információcsere, konzultáció, közösségépítés. Olyan tanulócsoportok kialakulásának támogatása, amiben a tagok segíteni, motiválni tudják egymást egyetemi tanulmányaik során. A tantárgy felvétele ugyan nem kötelező, de erősen ajánlott karunk valamennyi hallgatója számára. Az első 4 szemeszter Tanköri foglalkozás tantárgyainak teljesítése számos előnnyel jár az aláírásokat megszerző hallgatók számára (méltányossági kérvények elbírálása, KBME ösztöndíj, szakirány besorolás, stb.).
VIHIM305;Hírközlő rendszerek biztonsága laboratórium II;4.0;0/0/3/f;INFO;HIT;MSC;CORE;3;A laborgyakorlatok célja, hogy a hallgatók kézzelfogható gyakorlati tapasztalatokat szerezzenek a kommunikációs hálózatok tervezése és analízise, valamint az informatikai biztonság területén, s ezzel elmélyítsék az előadásokon elhangzott anyag megértését.
VIMIA216;Mérés laboratórium 2.;2.0;0/0/2/f;INFO;MIT;;OPTIONAL;4;A számítástechnikában használatos alapvető mérési eszközök és vizsgálati módszerek megismertetése és alkalmazásának gyakorlása, a hallgatók szakmaspecifikus gyakorlati ismereteinek elmélyítése, komplex rendszerek önálló vizsgálatához szükséges készségek kifejlesztése. Ennek érdekében a hallgatók előzetes felkészülést, és a végrehajtás során intenzív közreműködést igénylő feladatokat oldanak meg.
VISZA078;Algoritmus- és szoftverfejlesztés a gyógyszerkutatásban;2.0;;;SZIT;;OPTIONAL;0;
GT204097;Villamosenergia szolgáltatás menedzsment;2.5;2/0/0/v;VILLANY;;;OPTIONAL;0;Megismertetni a hallgatókkal a villamosenergiaszolgáltatás piacorientáltságát és azt a szemléletváltást, hogy miként értelmezhető a villamosenergia, mint termék és szolgáltatás, valamint azt az alapvető mélyreható változást, annak adaptiv kezelését, amit a külföldi tőke általi privatizáció eredményezett a magyar gazdaságban. A szintetizált, formális ismeretek megtanitása mellett lényeges a hallgatók számára az informális rendszer, a szakmai kapcsolatrendszer, a szakterületi kommunikáció kiépitése a tárgy keretében.
VIHIJV58;A fizika kultúrtörténete;2.0;2/0/0/v;BOTH;HIT;;OPTIONAL;0;A két kultúra, a tudománytörténet (Kr.e. 6001990), a természettudomány, a fizikai világkép területén a műveltségi kör tágítása.
TE47A012;Érzelmek, gondolkodás és az agy;2.0;2/0/0/f;VILLANY;;;OPTIONAL;0;
TE119778;Számítógépes modellezés;5.0;;;;;OPTIONAL;0;
VITMAB01;Kommunikációs hálózatok 2;4.0;2/0/1/v;INFO;TMIT;BSC;OPTIONAL;4;A tantárgy célja biztos elméleti és gyakorlati alapokat nyújtani a kommunikációs hálózatok, azokon belül is elsősorban a IP (Internet Protokoll) alapú hálózatok témaköréből. A tantárgy a Kommunikációs hálózatok 1. c. tantárgy szerves folytatása, a kettő együtt nyújtja a fenti cél eléréshez szükséges ismeretanyagot. Folytatva a Kommunikációs hálózatok 1 felülrőllefelé elvű felépítését, e tantárgy hallgatói megismerkedhetnek az adatkapcsolati és a fizikai réteggel. Ez tartalmazza a helyi hálózatok ismertetését, mind vezetékes (Ethernet) mind vezeték nélküli (WiFi, WLAN) példákon. E tantárgyhoz tartozik továbbá a mobilhálózatok ismertetése, különös tekintettel a 3G és 4G rendszerekre és a multimédia alkalmazások bemutatása, ideértve az IPTVt és a beszédátvitelt. A félévet a hálózatmenedzsment témakörébe való betekintés zárja. A tantárgy célkitűzései között szerepel, hogy a vonatkozó szakiránytantárgyakhoz biztos alapokat nyújtson.  A tantárgyat sikeresen teljesítő hallgató:
VIVEA045;Védelmek;2.0;1/1/0/f;;VET;;OPTIONAL;7;
VIEEAC03;Mikroelektronikai laboratórium;4.0;0/0/3/f;VILLANY;EET;BSC;CORE;6;A laboratóriumban egy digitális integrált áramkörtervezési és egy félvezető technológiai gyakorlatsort ajánlunk fel, amelyek között a hallgatók választhatnak.  Digitális integrált áramkör tervezése: A félév során a hallgatók feladata egy tanszéki fejlesztésű mikrokontrollerhez illeszthető perifériavezérlő áramkör szintetizálható RTL modelljének elkészítése, funkcionális verifikációja, szintézise és a szintetizált áramkör karakterizálása.  Félvezető technológiai gyakorlatsor: Egy egyszerű monolit integrált áramkör gyártási lépéseinek a követése a félvezető alapanyag minősítésétől az adalékoláson, az oxidnövesztésen, a fotólitográfiai műveleteken keresztül a lapka tokba szereléséig és ellenőrző méréséig.
VIVEA047;Szélerőművek villamos rendszerei;2.0;;;VET;;OPTIONAL;0;
VIAUAB00;Szoftvertechnikák;5.0;2/0/2/v;INFO;AUT;BSC;OPTIONAL;4;A tárgy alapvető célja, hogy elmélyítse a korábbi félévekben megkezdett számítógépes problémamegoldás terén szerzett ismereteket, valamint az objektumorientált paradigmát követve kiszélesítse a szoftverfejlesztés technikáinak spektrumát. A hallgatók elsajátítják a natív és felügyelt eseményvezérelt programozás legfontosabb módszereit, a grafikus felhasználói felület, gyors alkalmazásfejlesztés (RAD  Rapid Application Development) struktúráit és programozási alapjait, valamint megismerik a modern felügyelt futtatókörnyezetek és osztálykönyvtárak fontosabb szolgáltatásait (reflexiós technikák, adatkötés, rajz és szöveg megjelenítése, párhuzamos feldolgozás, szinkronizációs technikák, stb.). Ezen túlmenően a tárgy ismerteti a szoftverrendszerek tervezésének kapcsán a gyakrabban használt architekturális és tervezési mintákat, valamint ezek szerepét a szoftverfejlesztés folyamatában. A tárgy a minták elméleti ismertetésén túlmenően esettanulmányokon és laborfoglalkozások keretében bemutatja a fontosabb minták gyakorlatban történő alkalmazástechnikáját. Célkitűzését a tárgy az előző félévekben megszerzett C és C, Java nyelvi tudásra, valamint az UML nyelv alapjaira építve éri el. A laborok anyaga folyamatosan követi és kiegészíti az előadások tematikáját, azok mélyebb megértését teszi lehetővé.
VIHIMT04;Innovációs és vállalkozási esettanulmány;6.0;;;HIT;;OPTIONAL;0;
VIEUM273;Rendszerélettan;4.0;2/1/0/v;BOTH;VIKDH;MSC;CORE;2;
VIIIMB02;Párhuzamos programozás laboratórium;4.0;0/0/3/f;;IIT;MSC;OPTIONAL;3;A hallgatók a gyakorlatban megismerkedhetnek a felhő alapú rendszerek és a hozzá kapcsolódó fejlesztő és teszteszközök használatával, valamint konkrét feladatokon keresztül elsajátíthatják a párhuzamos programozás lépéseit, módszereit. Megismerhetik továbbá a hagyományos informatikai alkalmazások felhőbe történő migrálásának kritériumait és lépéseit. A hallgatók a laborfeladatok nagy részét a CIRCLE rendszer segítségével biztosított felhő környezetben oldják meg.
VIMIMT06;Innovációs és vállalkozási esettanulmány;6.0;;;MIT;;OPTIONAL;0;
VIEEM917;Diplomatervezés 1;10.0;0/5/0/f;BOTH;EET;MSC;OPTIONAL;3;
VITMAT00;Szakdolgozat-készítés;15.0;0/10/0/f;INFO;TMIT;BSC;OPTIONAL;7;A hallgatónak az oklevél megszerzéséhez BSc szinten szakdolgozatot kell készítenie. A szakdolgozattal azt kell igazolni, hogy jelölt önálló mérnöki munkára alkalmas, ismeri és alkalmazni tudja a mérnöki munkamódszereket, képes a feladatkiírást értelmezni, továbbá a választott megoldást értékelni és elemezni.
VIIIA115;Szoftver laboratórium 2.;2.0;0/0/2/f;INFO;IIT;BSC;OPTIONAL;0;Az anyag jobb elsajátítása érdekében a hallgatóknak több kisebb és egy nagyobb házi feladatot is meg kell oldaniuk.
VITMAV66;Nyílt forráskódú és szabad szoftverek;2.0;2/0/0/f;BOTH;TMIT;;OPTIONAL;0;A tárgy célja megismertetni a hallgatókkal a nyílt forráskódú és szabad szoftverek fejlesztésekor használt speciális programfejlesztési szemléletmódot és az itt használt eszközrendszereket, továbbá betekintést adni a szoftverterjesztés egyedi jogi szabályozási háttérébe és rámutatni a háttérben meghúzódó gazdasági motivációkra.
TE47A013;Tudattalan;2.0;2/0/0/f;VILLANY;;;OPTIONAL;0;
VITMAB00;Adatbázisok;5.0;3/1/0/v;INFO;TMIT;BSC;OPTIONAL;3;
VIMIMA10;Információfeldolgozás;4.0;2/1/0/v;VILLANY;MIT;MSC;OPTIONAL;2;
VIHVM168;Antennák és hullámterjedés;4.0;2/1/0/v;VILLANY;SZHVT;MSC;SELECTABLE;1;A távközlő (mobil, műholdas), távérzékelő rendszerek mind szélesebb köre alkalmazza a vezeték nélküli összeköttetéseket. A rendszerek kutatási, fejlesztési és üzemeltetése egyaránt igényli az antennák és hullámterjedés ismeretét. A tantárgy fő feledata a különféle rádiórendszerek tervezéséhez és létrehozásához szükséges ismeretek megadása a hullámterjedés és antennák témakörben az alkalmazáshoz, rádióhálózat tervezéshez szükséges mélységben. Az anyag tartalmazza a szükséges frekvencia gazdálkodási ismereteket és szemléletmódjában az EMC alapelvei érvényesülnek. A tantárgy áttekintést ad az antennák és a legfontosabb alaptípus antennák működési elveiről, továbbá elsődleges célként tűzi ki rádióösszeköttetések méretezési és antennaválasztási kérdéseinek megtárgyalását. A tárgy további célja, hogy megismertesse a hallgatókkal az antennafejlesztés legújabb irányait és eredményeit.
